ключ_клиента,total_spend,total_cashback,avg_cashback_rate,supermarket_share,diversity_score,n_active_categories,возраст,пол
1543824,1483502.0,21516.0,0.01450351937510027,0.1651315603214556,0.08180281495167421,11,35.0,F
1551489,1873813.0,11568.0,0.0061735082422845824,0.3691798487896071,0.10240882305805216,10,35.0,M
1566300,2069314.0,31053.0,0.015006422418250686,0.1805206942977238,0.0826081307677594,11,34.0,M
1571851,1129460.0,23610.0,0.02090379473376658,0.18047651089901368,0.1024213397908712,12,34.0,F
1584167,5107582.0,46755.0,0.009154038055580899,0.21120541970740753,0.08517426332803138,15,36.0,M
1608574,273152.0,6283.0,0.023001845126522962,0.010829135426429241,0.19848901013954418,5,35.0,F
1613573,2823506.0,19242.0,0.006814931507140414,0.3818008532654083,0.13885019446189126,11,49.0,M
1618226,3173419.0,25020.0,0.007884240940134284,0.1443799258780514,0.17701253298028966,8,56.0,M
1621235,4543665.0,61551.0,0.013546553278025559,0.3233013437390301,0.09532803772948345,14,35.0,M
1639431,1335196.0,33900.0,0.025389530825436865,0.23306465867183546,0.11472534361372311,12,44.0,M
1646987,476602.0,4845.0,0.010165714789279105,0.4200548885653019,0.1068957849753296,11,36.0,M
1671116,950351.0,21459.0,0.022580078307909392,0.39725638211566044,0.10425032775587731,11,40.0,F
1677253,531224.0,25089.0,0.04722866436757375,0.2408249627275876,0.17186125697760452,6,47.0,F
1722177,1159613.0,22764.0,0.01963068713441467,0.6254440058881713,0.1538595431015838,11,41.0,M
1734420,2928411.0,38967.0,0.013306533816462239,0.49891698945264173,0.1300583394069244,12,42.0,M
1748086,6050021.0,73542.0,0.01215566028613785,0.19017785227522352,0.07861647384244454,14,35.0,M
1764506,1887485.0,15009.0,0.00795185127299025,0.23782864499585427,0.08983892323798644,9,42.0,F
1790717,1949080.0,23397.0,0.012004125023087816,0.4874581854002914,0.11708949705588259,13,37.0,M
1802295,182053.0,8664.0,0.047590536821694784,0.3890295683125244,0.12313725287741549,9,36.0,M
1817662,7996162.0,138156.0,0.017277789019282,0.16238102729784615,0.09852436365259432,14,43.0,M
1837412,2758096.0,15564.0,0.005643023303032237,0.12259798063591695,0.17764301002039792,11,46.0,M
1878143,3541713.0,124305.0,0.0350974231960636,0.06530766326915817,0.1497891495050545,10,36.0,F
1962611,2626751.0,24612.0,0.00936974993061771,0.06176413371499621,0.08294557586466567,11,38.0,M
1966631,1414000.0,18297.0,0.01293988684582744,0.4437319660537482,0.1077549669302654,13,44.0,M
1971025,646059.0,11229.0,0.017380765533798,0.3077133822143179,0.08923223796974618,12,51.0,F
2023814,6643691.0,83424.0,0.012556875387491681,0.14188077079442737,0.09707194475580098,14,34.0,M
2025352,2399916.0,29427.0,0.012261679158770557,0.20538968863910237,0.11804867308961385,12,40.0,M
2030574,904477.0,26265.0,0.02903888103290631,0.0682416468301571,0.10493324074767071,8,40.0,F
2044646,3188123.0,17124.0,0.005371185490647632,0.34233936394549397,0.09662710465373163,14,37.0,M
2089077,2207155.0,24858.0,0.011262462310077905,0.4583325593354341,0.11114168867202966,13,46.0,M
2132154,7521701.0,40554.0,0.005391599586316978,0.2642484725197133,0.08413289608708098,14,39.0,M
2141754,1547906.0,17154.0,0.011082068290968573,0.23406847702638273,0.0725921682712134,11,34.0,M
2195601,3254260.0,26085.0,0.008015647182462372,0.20072612514058497,0.08471029096780835,12,41.0,M
2206774,1760841.0,109563.0,0.062221972341625395,0.08567553799576452,0.1358124939138589,11,60.0,F
2213008,2776062.0,23391.0,0.00842596454978311,0.28633438302170483,0.08498929973290316,13,44.0,F
2244322,6414521.0,91113.0,0.014204178301076573,0.33094365113154983,0.08007273160740369,15,40.0,M
2333565,2128965.0,24179.0,0.011357161813369408,0.3380379668054665,0.09633136811448063,11,45.0,M
2424697,120895.0,4641.0,0.038388684395549856,0.30972331361925637,0.16399083598968217,4,34.0,F
2426527,2202759.0,19368.0,0.0087926096318299,0.4888038137626495,0.118143930220196,12,40.0,M
2442486,2507431.0,22098.0,0.00881300422623793,0.13336478650858188,0.06199671159577854,13,31.0,F
2537571,1901833.0,17307.0,0.009100168100984681,0.3112129193257242,0.0963567207504388,10,39.0,M
2545471,1696644.0,15666.0,0.009233522176720632,0.45579331904630555,0.11034936563518184,13,38.0,F
2574967,1488729.0,16161.0,0.010855568743538952,0.3983955441185065,0.10574566846343776,14,34.0,M
2617048,71805.0,33795.0,0.4706496762063923,0.4472947566325465,0.16496294796716865,3,36.0,M
2659007,2131516.0,20817.0,0.00976628840693666,0.26954055235804003,0.123204505433083,10,42.0,F
2729587,6518336.0,79458.0,0.012189920863238717,0.2775347880195191,0.11097151153841123,14,46.0,M
2787440,1904759.0,15662.0,0.008222562539407872,0.6947010094190393,0.1662487599029738,14,36.0,M
2807738,1335477.0,23613.0,0.017681322853182795,0.4828619287340778,0.12729560184387803,11,36.0,F
2808092,2073.0,0.0,0.0,1.0,0.242535625036333,1,39.0,F
2833764,2303537.0,15771.0,0.006846427906302351,0.5292252740025448,0.12758028321834733,14,36.0,M
2864539,965911.0,15558.0,0.016107074047194823,0.5455989216397784,0.13188382061231607,11,37.0,M
2910977,3049999.0,3933.0,0.0012895086195110228,0.38333750273360745,0.12525267027834622,12,34.0,M
2929967,1956374.0,24117.0,0.012327397522150672,0.3265597477782878,0.13038029947497437,12,55.0,M
2932444,10940002.0,157689.0,0.014413982739674088,0.14771962564540664,0.06053475716984782,14,42.0,M
3026212,1037179.0,21501.0,0.02073026931706099,0.47508867803918126,0.13935288990881256,11,56.0,M
3080315,8111215.0,89904.0,0.01108391282933568,0.0615232119972162,0.1315545183862083,13,35.0,M
3095351,2036344.0,20235.0,0.009936926177502426,0.4447367438900304,0.11184574307735096,12,48.0,M
3109060,4041185.0,22128.0,0.0054756216307840395,0.37593725602762557,0.09087359027062415,14,37.0,F
3112068,179037.0,1428.0,0.00797600495986863,0.16635108943961305,0.15319834208309574,8,38.0,M
3130776,1129739.0,31590.0,0.027962210740710907,0.6731634474865433,0.16094067429657044,10,36.0,M
3162843,3043403.0,41679.0,0.013694867225930973,0.1752978491510983,0.060216586109341864,14,36.0,F
3169339,7118127.0,123042.0,0.017285726989698273,0.01370486927249261,0.12011107405775398,13,36.0,F
3176388,1129171.0,20487.0,0.01814339900688204,0.4569183941139119,0.11943424057124549,13,36.0,M
3183222,1965517.0,17694.0,0.00900221163185055,0.32546042593373653,0.08029464010619902,14,37.0,M
3187293,822360.0,58515.0,0.07115496862687874,0.27933630040371615,0.09406501145767783,8,35.0,M
3194881,567743.0,13962.0,0.024592112980697252,0.40168350820705845,0.12456975902601307,11,36.0,M
3228030,3213553.0,21786.0,0.0067794120713117224,0.31034558944570073,0.08559943553276624,16,32.0,M
3235085,1361008.0,17082.0,0.012550991617977264,0.14347307289891023,0.08520986457827634,12,36.0,M
3241529,1702841.0,9060.0,0.005320520236475396,0.19990416016527673,0.09022184830058276,11,36.0,M
3242971,1302318.0,19728.0,0.015148373899462343,0.35256135598217947,0.10373802184528096,11,41.0,M
3304776,3928287.0,53202.0,0.013543307808212588,0.028554685541051353,0.08369828750633773,15,33.0,M
3325469,737987.0,768.0,0.0010406687380672018,0.42769723585916825,0.11267305621098846,11,34.0,F
3335290,2794861.0,18786.0,0.006721622291770503,0.15892203583648704,0.07414791412352904,16,41.0,M
3356514,1848182.0,15396.0,0.008330348418067051,0.34911063953658245,0.09413058523777246,11,34.0,F
3357665,1907234.0,16380.0,0.008588353605273396,0.41875459434972323,0.10741729535842993,14,37.0,M
3390692,1327139.0,25131.0,0.01893622295780623,0.28848146275559683,0.12088981919695273,5,39.0,F
3488459,3293184.0,30504.0,0.009262768190298507,0.37027903694418535,0.10469428705746758,12,34.0,M
3513848,3446731.0,14643.0,0.0042483733137282835,0.4316257926713747,0.11952682514192106,15,50.0,M
3576309,11926868.0,34140.0,0.0028624446921018997,0.8491746533960131,0.20398159217871206,13,46.0,F
3594913,2011382.0,20883.0,0.010382413683725916,0.4086200433333897,0.0994442327886044,12,39.0,M
3621723,5403084.0,16254.0,0.0030082819367605613,0.02418822287419555,0.18875753934079453,13,41.0,F
3628362,155753.0,11139.0,0.07151708153293998,0.5772729899263578,0.15156355465499746,4,36.0,M
3628931,4329803.0,27789.0,0.00641807491010561,0.329287960676271,0.08402837889061386,15,42.0,M
3629326,119460.0,2745.0,0.022978402812656958,0.7180311401305877,0.17402209278661188,7,35.0,F
3631981,1644861.0,16782.0,0.010202685819652847,0.3057705179951376,0.08004058157634258,13,48.0,F
3636252,1361710.0,22992.0,0.016884652385603396,0.4294504703644682,0.11905681238589012,11,47.0,M
3641608,3479483.0,17186.0,0.004939239536448375,0.28587781575596144,0.0743278725774521,14,42.0,F
3647877,1421894.0,17352.0,0.012203441325443388,0.2375191118325276,0.0862039196865287,13,36.0,M
3669940,2385383.0,29301.0,0.012283562010796589,0.30121871414359874,0.07706541669640231,15,36.0,M
3675595,2558560.0,16032.0,0.006266024638859358,0.08750195422425114,0.05482401320404577,16,33.0,M
3703174,2965109.0,24900.0,0.008397667674274368,0.18419727571566508,0.08769691514564425,12,35.0,M
3716871,491710.0,18081.0,0.03677167436090378,0.7323727400296923,0.17794963532467992,6,56.0,M
3725459,2361003.0,88332.0,0.03741291307126675,0.03674540015408705,0.1973645591547317,11,34.0,M
3727567,1302493.0,15222.0,0.011686819046244395,0.447461137986922,0.109160685920986,13,43.0,F
3741999,924401.0,36411.0,0.039388750120348204,0.768232617662681,0.18644912383131776,10,48.0,M
3761420,2948441.0,22074.0,0.007486668378305687,0.12988694703404274,0.08791880754847163,15,37.0,M
3779957,2010722.0,17745.0,0.008825188166240783,0.16335425782380658,0.06905313052507837,11,33.0,F
3844505,603839.0,21495.0,0.035597237011852495,0.4908858155899172,0.12137012671033363,11,45.0,M
3866757,349583.0,24585.0,0.07032664631861389,0.40778012660798724,0.1057839598035877,8,42.0,F
3908175,1403112.0,26421.0,0.018830285821801823,0.2745219198467407,0.09426042292599544,12,49.0,F
3908295,2055799.0,15231.0,0.00740879823367946,0.12335739048418644,0.0795156913958624,12,41.0,M
3946835,2677629.0,15288.0,0.005709528840627287,0.4383090413197646,0.10350860016782114,14,34.0,M
3954936,1058717.0,16824.0,0.015890932137672297,0.5249079782415886,0.12517408413961106,11,44.0,M
3963860,2162719.0,32031.0,0.014810523234872398,0.24304636894575762,0.12495330698470206,10,53.0,F
3978033,4172837.0,53289.0,0.012770448498227943,0.1885362404522391,0.09321584475047837,12,42.0,M
3980821,4479548.0,104064.0,0.023230915261986253,0.3476243585290302,0.08638238711408061,12,44.0,M
3982805,8713769.0,62844.0,0.007212034195535824,0.3601565522335972,0.09147387589614481,15,45.0,M
4011265,2855107.0,21210.0,0.007428793386727713,0.5216074213680958,0.12602048093323606,15,42.0,M
4041410,984417.0,15540.0,0.015785993130959745,0.5443272515610762,0.12780077038424859,12,40.0,M
4049041,3459424.0,30774.0,0.008895700555930698,0.097712509365721,0.1381157860591676,12,40.0,M
4056130,2660457.0,35601.0,0.013381535578285987,0.38757626979124266,0.10019959334929687,11,45.0,M
4079748,4965112.0,71079.0,0.0143156891526314,0.7966057966064009,0.19326805246475012,7,40.0,M
4092276,2475085.0,15783.0,0.006376750697450795,0.41761919287620425,0.11281234350147697,12,46.0,M
4113610,2391539.0,25242.0,0.010554709749663292,0.34888245602517876,0.10067335222977315,12,37.0,F
4115031,17111060.0,126903.0,0.0074164312438855335,0.06900367364733687,0.11822350645052875,11,40.0,M
4122770,4515199.0,34077.0,0.007547175661582136,0.40685803660038017,0.10027727820032228,16,40.0,M
4157271,1173440.0,16539.0,0.01409445732206163,0.3277057199345514,0.09523281934657972,10,34.0,M
4165647,3490062.0,25554.0,0.007321932962795504,0.276623166006793,0.08571696824427111,13,43.0,M
4192619,57497.0,2037.0,0.03542793537054107,0.0,0.16497257677830965,3,38.0,F
4200847,4556057.0,73683.0,0.01617253691075419,0.26424230425563155,0.0709621964421238,13,41.0,M
4213683,192033.0,0.0,0.0,0.3660204235730317,0.10524807989547191,8,35.0,M
4247090,1568937.0,23133.0,0.014744377881329844,0.43980924664279064,0.11500260486917577,12,58.0,F
4256055,990269.0,16029.0,0.016186510937937066,0.17125447731878915,0.09650058641206405,13,35.0,F
4258773,2691398.0,21528.0,0.007998816971700209,0.30696537635830895,0.08750783107332365,14,34.0,M
4274400,2520161.0,44190.0,0.017534594019985233,0.4186050018232962,0.10113450117873073,12,43.0,M
4311430,3856149.0,19947.0,0.005172777296727902,0.18652157891201818,0.06572318234246433,15,45.0,F
4316390,4857100.0,37480.0,0.007716538675341253,0.4338675341253011,0.1119414179047053,12,32.0,F
4403061,843464.0,24153.0,0.028635484146329895,0.3372900325325088,0.1363185807708351,7,54.0,M
4424733,2492838.0,32604.0,0.013079068916632368,0.2976005661017683,0.11417276149548752,11,43.0,F
4477923,1729968.0,30090.0,0.017393385311173386,0.2656893075478853,0.1049050483281791,14,33.0,F
4506081,2759365.0,39102.0,0.014170651581070283,0.21060461374265457,0.06408496127690594,14,36.0,M
4528819,1032844.0,15513.0,0.015019693196649251,0.5085017679339765,0.14822703516744595,7,42.0,M
4536494,1382808.0,36675.0,0.026522120207577625,0.6050905114809865,0.14353173626444576,12,35.0,M
4549543,1444537.0,23860.0,0.016517403154090202,0.3290286091668126,0.09744820303868512,11,43.0,M
4574488,1148514.0,25833.0,0.02249254253757464,0.6645047426500679,0.15941205788446872,10,37.0,M
4665505,2626115.0,34824.0,0.013260653094019113,0.1198987858490584,0.09183602960244557,13,40.0,M
4671838,1939045.0,13542.0,0.0069838502974402345,0.1700888839609189,0.080127110697901,16,33.0,M
4694598,2510128.0,38148.0,0.015197631355851176,0.3156010370785872,0.09355480688271167,11,38.0,M
4700197,2720329.0,15219.0,0.005594543895242083,0.5272910004635468,0.13551647632139222,10,35.0,M
4787865,165527.0,16473.0,0.09951850755465876,0.4520289741250672,0.11421359014344916,8,33.0,F
4820202,4305774.0,63330.0,0.01470815700034419,0.1136023395561402,0.06465126212191345,12,41.0,F
4840678,408497.0,16728.0,0.04095011713672316,0.16020680690433467,0.12283256219035554,8,48.0,M
4841105,2309344.0,37545.0,0.016257863705017528,0.21959612773151163,0.08149411049519059,13,36.0,M
4864631,5564250.0,27558.0,0.004952689041649818,0.7608489913285708,0.18232002969360062,12,40.0,F
4867608,5745695.0,35043.0,0.006099001078198547,0.17631583298452144,0.07318768686705611,15,36.0,M
4877397,4994607.0,196017.0,0.039245730444857824,0.7258645174685415,0.1743340611823028,12,38.0,F
4881053,7858936.0,96783.0,0.012315025850827643,0.26363912366763137,0.08039560322588096,13,36.0,M
4895042,2760985.0,38928.0,0.014099316004976485,0.29686035961803486,0.09063898335765722,14,55.0,M
4912590,1304841.0,16605.0,0.012725688417209453,0.4308333352492756,0.10667570073866804,13,32.0,F
4974715,1529420.0,22129.0,0.014468883629088151,0.2355925775784284,0.14889143377762104,7,52.0,F
5010451,4171535.0,37158.0,0.008907512462438887,0.36910585671701185,0.09272245411881358,13,35.0,M
5029606,3841720.0,31164.0,0.008111991503805586,0.15050836604437595,0.11258014094880002,13,32.0,F
5090946,1243670.0,14256.0,0.011462847861570995,0.5747674222261533,0.1410368225615792,10,37.0,F
5141252,2936680.0,24831.0,0.008455466717517741,0.20611574975823038,0.09493497799034406,14,35.0,M
5167844,4763999.0,22605.0,0.004744963212628718,0.0616635309957034,0.13829591986042905,13,34.0,F
5231329,1974224.0,38430.0,0.019465876212628356,0.15843136341164935,0.06456350295194223,14,35.0,F
5241846,1170683.0,19443.0,0.016608253472545513,0.44628306723510974,0.10977822855615316,12,51.0,M
5275622,4466298.0,54864.0,0.012283998962899475,0.37271247910461863,0.1004310907530577,16,36.0,M
5293275,1041853.0,18042.0,0.01731722229527582,0.15349766233816095,0.08376955122083826,11,33.0,F
5295760,1860274.0,22932.0,0.012327216313295784,0.5338713544348843,0.129243764155129,13,36.0,M
5323084,1295676.0,22560.0,0.01741176034749428,0.47494358157440597,0.1185306339657778,12,33.0,M
5327853,4920333.0,31203.0,0.006341643949708282,0.3084669269336039,0.11626225313103018,14,45.0,M
5332002,452672.0,44733.0,0.09881989608369857,0.08851221193270183,0.18527969510778178,5,36.0,F
5395689,1534307.0,16761.0,0.01092415012119478,0.1833342349347295,0.08543439485437701,10,37.0,M
5420228,1721787.0,15675.0,0.009103913550282353,0.37517532656478414,0.09274572754883127,14,36.0,M
5425459,1899469.0,16080.0,0.008465523785858048,0.5096250583715765,0.12292956381174108,11,36.0,M
5461094,420645.0,41289.0,0.0981564026673323,0.3311438386287725,0.1261548975130981,9,34.0,M
5492254,1552809.0,15246.0,0.009818335674252275,0.14575263280931525,0.08392681364274024,13,34.0,F
6040147,3146492.0,16029.0,0.005094244638155762,0.34073120160483483,0.09217336710390939,13,40.0,F
6555849,1020307.0,23997.0,0.023519391712494377,0.2574842669902294,0.09890204560364797,11,37.0,F
6790680,1544428.0,16752.0,0.010846734195443231,0.41152452558487673,0.10791224536155565,10,65.0,F
6844865,7623340.0,92784.0,0.012171043138571806,0.14028011344109012,0.07792757203799348,13,40.0,M
7058420,4018292.0,50898.0,0.012666575749099369,0.36123756063521517,0.09150699516075045,15,35.0,M
7170298,4010106.0,32628.0,0.008136443276063027,0.24361475731564203,0.08275346045758722,15,41.0,M
7327026,2464768.0,43866.0,0.01779721255712505,0.3355317823016203,0.09221446267992153,14,32.0,M
7772202,2032628.0,21342.0,0.01049970776748131,0.3986607485481849,0.11612817796828231,13,37.0,M
7884391,394567.0,25971.0,0.06582152080635228,0.09609267880993595,0.15298441634639298,5,34.0,M
7888187,1931748.0,3501.0,0.001812348194484995,0.5027099808049497,0.12385487540776897,14,35.0,M
7923824,1954209.0,25887.0,0.013246791924507563,0.34469496353767687,0.09382136542745304,12,37.0,M
7942545,2625920.0,16299.0,0.006206967462832074,0.4224881184499147,0.10253186187414239,15,33.0,M
8048638,7265782.0,188205.0,0.025902924144985358,0.2012266539238309,0.1017152040596136,11,45.0,M
8151465,860693.0,16884.0,0.019616750688108302,0.4802269798871375,0.12080331184158385,10,50.0,M
8328012,1613951.0,24549.0,0.015210498955668419,0.2755319089613006,0.07910197918561301,15,33.0,M
8336484,4342499.0,16309.0,0.0037556715614672567,0.43857926046730233,0.10516353576130301,15,39.0,M
8385615,2090478.0,31572.0,0.015102765970270915,0.3299771631177176,0.10103622473663254,9,46.0,M
8708097,1421078.0,16062.0,0.011302687114992984,0.2712602686129825,0.08929006819839415,10,60.0,M
8818335,11151431.0,53742.0,0.004819291802101452,0.29239413309377066,0.10566749658480674,13,40.0,M
8871930,1151715.0,29841.0,0.025910055873197797,0.2400923839665195,0.09318121099735377,10,38.0,M
8981949,6606873.0,103737.0,0.01570137643027193,0.05897918727967073,0.22112998899753672,12,39.0,M
9079983,3795218.0,132549.0,0.034925266480080985,0.09015529542703475,0.1969818015954429,10,41.0,M
9538071,2146783.0,78723.0,0.03667021771646226,0.6723217949834707,0.16711590827848105,9,47.0,M
9637493,962254.0,28278.0,0.02938725118315954,0.5771532256555961,0.1388134297617532,9,32.0,M
9785614,2379954.0,33258.0,0.013974219669791937,0.3730714963398452,0.09723285377804784,9,29.0,F
10001639,1372866.0,43671.0,0.031810096542561325,0.1061815209933089,0.18577527877806888,9,40.0,M
10364830,1545728.0,16722.0,0.010818203461411064,0.33162755672408084,0.08477396769093375,15,31.0,M
10390141,2538950.0,17352.0,0.006834321274542626,0.17596092873038066,0.0832866506123384,13,50.0,F
10578378,2044327.0,23327.0,0.01141060114159819,0.42059367214736193,0.11124750935032222,11,39.0,M
10595367,1629403.0,21033.0,0.012908408785303574,0.26100295629749054,0.11655134508671897,11,43.0,F
11277586,2783645.0,38769.0,0.013927422498199303,0.30346182792705245,0.10694098751107435,11,35.0,M
11566150,2447338.0,18429.0,0.007530222633735103,0.2416609393553322,0.07890199300286446,14,35.0,F
11907798,2118494.0,27903.0,0.013171148938821634,0.26767033562521303,0.08881717716755254,13,45.0,M
11908254,654347.0,3494.0,0.005339674515203707,0.0,0.2365909975828094,2,29.0,F
12218865,1808041.0,20046.0,0.011087137957601625,0.2547226528601951,0.08081433693174804,13,32.0,F
12279941,2387598.0,17637.0,0.007386921919016518,0.42139840961501895,0.10899051949669399,14,31.0,F
12875378,133958.0,7545.0,0.056323623822392095,0.07649412502426134,0.1429322212912886,8,35.0,F
13396581,2569943.0,18933.0,0.00736708946463015,0.27027720070056027,0.08458997600908859,16,36.0,M
13538739,618367.0,8220.0,0.013293076765092575,0.2174938183958717,0.12644573816176533,8,30.0,F
13897374,946060.0,16890.0,0.017852990296598526,0.659359871466926,0.1571015324527745,12,35.0,F
13903483,5120119.0,28737.0,0.00561256486421507,0.09510325834223775,0.054024730971167056,14,29.0,M
14178923,665764.0,14046.0,0.0210975661045055,0.27333860046502967,0.0828665465162832,11,36.0,M
14378422,1715841.0,23706.0,0.013815965465331578,0.25355729347882466,0.08277211716375736,11,34.0,F
14839821,4506914.0,39342.0,0.008729254651852687,0.3494115929436417,0.08487795525088829,16,35.0,M
15364421,3081168.0,18783.0,0.006096064868906856,0.6226998982204152,0.14800695886247958,12,29.0,M
15598705,2375015.0,41112.0,0.017310206461853925,0.17425784679254658,0.08732217685265084,10,35.0,M
16007001,5285838.0,29343.0,0.00555124844915792,0.40404605665175514,0.10200964991335985,15,33.0,M
16045716,3587.0,0.0,0.0,0.8243657652634514,0.20180478963873175,2,34.0,F
16097858,11737416.0,66498.0,0.0056654718551340435,0.09193863453421093,0.07266066102585271,12,38.0,M
16511774,4226426.0,53910.0,0.012755458157791003,0.2750688170099275,0.08243835974438582,15,49.0,M
16533047,1494996.0,19788.0,0.013236155815801514,0.453428637936155,0.10991655524795907,13,31.0,M
16577142,696900.0,17007.0,0.024403788204907448,0.18137896398335485,0.10350492622174141,11,37.0,M
16836832,1578904.0,12667.0,0.008022653688887988,0.4992735467134164,0.12793136107041247,11,34.0,M
17085030,3653918.0,26238.0,0.007180785118877873,0.4338386904139611,0.11086108931326093,13,35.0,M
